Months,Observed_State,Explained_State,State_Name,Feature,Feature_Value,SHAP_Value
2020-04-01,3,1,Diatom-associated early-year state,PDO,-1.32,-0.355173172515424
2020-04-01,3,1,Diatom-associated early-year state,NINO_3.4,0.49,-0.18521995752300746
2020-04-01,3,1,Diatom-associated early-year state,WPI,-1.34,-0.12361107451241994
2020-04-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.3374958912944072,-0.07861153850897497
2020-04-01,3,1,Diatom-associated early-year state,MHW_MaxInt,0.4358451094857281,-0.05353914105319536
2020-04-01,3,1,Diatom-associated early-year state,MHW_CumInt,4.843034359004142,-0.3538844231742038
2020-05-01,2,1,Diatom-associated early-year state,SST,16.43019,0.05527603274205389
2020-05-01,2,1,Diatom-associated early-year state,NO3,3.163127,-0.009923348809474973
2020-05-01,2,1,Diatom-associated early-year state,PO4,0.007933331,-0.3254305620849696
2020-05-01,2,1,Diatom-associated early-year state,SPCo2,36.92435,-0.01879180014587667
2020-05-01,2,1,Diatom-associated early-year state,MLD,10.79582,0.2958151779404158
2020-05-01,2,1,Diatom-associated early-year state,SSS,32.24253,0.2809094809536304
2020-05-01,2,1,Diatom-associated early-year state,SSH,0.2517852,-0.07562716174973046
2020-05-01,2,1,Diatom-associated early-year state,PAR,44.75827,0.15712884123763826
2020-05-01,2,1,Diatom-associated early-year state,PDO,-0.53,0.017499472342364066
2020-05-01,2,1,Diatom-associated early-year state,NINO_3.4,-0.12,0.08003212978564722
2020-05-01,2,1,Diatom-associated early-year state,WPI,0.12,-0.03663138303715445
2020-05-01,2,1,Diatom-associated early-year state,MHW_MeanInt,0.7940898807190295,0.017462438653774774
2020-05-01,2,1,Diatom-associated early-year state,MHW_MaxInt,1.00006088405389,0.014855736903573483
2020-05-01,2,1,Diatom-associated early-year state,MHW_CumInt,9.335799560218437,-0.07599753755742268
2020-06-01,3,1,Diatom-associated early-year state,SST,21.18923,-0.7700108009834589
2020-06-01,3,1,Diatom-associated early-year state,NO3,4.227831,-0.28750970587190694
2020-06-01,3,1,Diatom-associated early-year state,PO4,0.007451985,-0.472077233424667
2020-06-01,3,1,Diatom-associated early-year state,SPCo2,42.94586,-0.33871192832585684
2020-06-01,3,1,Diatom-associated early-year state,MLD,10.39636,0.5692991944182949
2020-06-01,3,1,Diatom-associated early-year state,SSS,31.87049,-0.5517188666644878
2020-06-01,3,1,Diatom-associated early-year state,SSH,0.3262833,-0.47230944478365455
2020-06-01,3,1,Diatom-associated early-year state,PAR,42.65132,-0.4027680498186359
2020-06-01,3,1,Diatom-associated early-year state,PDO,-0.76,-0.18005134004311557
2020-06-01,3,1,Diatom-associated early-year state,NINO_3.4,-0.21,-0.09874491613057981
2020-06-01,3,1,Diatom-associated early-year state,WPI,-1.25,-0.08440508229828358
2020-06-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.0724009169258792,-0.06277607938588521
2020-06-01,3,1,Diatom-associated early-year state,MHW_MaxInt,0.0893926586101653,-0.06229382328710638
2020-06-01,3,1,Diatom-associated early-year state,MHW_CumInt,1.047404766631966,-0.13615990568323175
2020-07-01,2,1,Diatom-associated early-year state,SST,23.63997,-0.6805824658151008
2020-07-01,2,1,Diatom-associated early-year state,NO3,4.755019,-0.2274687236055758
2020-07-01,2,1,Diatom-associated early-year state,PO4,0.01371064,-0.036519577586491395
2020-07-01,2,1,Diatom-associated early-year state,SPCo2,44.55256,-0.14846021580858512
2020-07-01,2,1,Diatom-associated early-year state,MLD,10.50308,0.9315425442302397
2020-07-01,2,1,Diatom-associated early-year state,SSS,31.38676,-0.47166950056755597
2020-07-01,2,1,Diatom-associated early-year state,SSH,0.3112281,-0.33268096505093514
2020-07-01,2,1,Diatom-associated early-year state,PAR,42.27643,-0.302969230138613
2020-07-01,2,1,Diatom-associated early-year state,PDO,-0.92,-0.14630458439226407
2020-07-01,2,1,Diatom-associated early-year state,NINO_3.4,-0.04,-0.03178518473053573
2020-07-01,2,1,Diatom-associated early-year state,WPI,-0.54,-0.041577542099734806
2020-07-01,2,1,Diatom-associated early-year state,MHW_MeanInt,0.94816368616153,0.05921720478573093
2020-07-01,2,1,Diatom-associated early-year state,MHW_MaxInt,1.1874932060463397,0.07884417186961395
2020-07-01,2,1,Diatom-associated early-year state,MHW_CumInt,9.427780671321928,0.2377253009118586
2020-08-01,2,1,Diatom-associated early-year state,SST,26.37829,-0.7565274170554346
2020-08-01,2,1,Diatom-associated early-year state,NO3,5.349509,-0.17711556557746794
2020-08-01,2,1,Diatom-associated early-year state,PO4,0.01176344,0.0035479487875236123
2020-08-01,2,1,Diatom-associated early-year state,SPCo2,45.36446,-0.15900162806772242
2020-08-01,2,1,Diatom-associated early-year state,MLD,11.04017,0.44740888690384856
2020-08-01,2,1,Diatom-associated early-year state,SSS,31.30482,-0.4968353801247079
2020-08-01,2,1,Diatom-associated early-year state,SSH,0.3501738,-0.3713137430468095
2020-08-01,2,1,Diatom-associated early-year state,PAR,43.81718,0.1386184068367475
2020-08-01,2,1,Diatom-associated early-year state,PDO,-1.33,-0.12408208814318777
2020-08-01,2,1,Diatom-associated early-year state,NINO_3.4,-0.42,0.03229321388087413
2020-08-01,2,1,Diatom-associated early-year state,WPI,-0.21,-0.03737568860413227
2020-08-01,2,1,Diatom-associated early-year state,MHW_MeanInt,0.1802206093788776,-0.041978172525773905
2020-08-01,2,1,Diatom-associated early-year state,MHW_MaxInt,0.2191604736852247,-0.03170610981238705
2020-08-01,2,1,Diatom-associated early-year state,MHW_CumInt,1.789814329212052,-0.10125975882045331
2020-09-01,3,1,Diatom-associated early-year state,SST,25.02943,-1.2012598513480865
2020-09-01,3,1,Diatom-associated early-year state,NO3,4.564327,-0.4111734814573616
2020-09-01,3,1,Diatom-associated early-year state,PO4,0.01505502,-0.16899981293031074
2020-09-01,3,1,Diatom-associated early-year state,SPCo2,41.29739,-0.36354022385962026
2020-09-01,3,1,Diatom-associated early-year state,MLD,16.0516,-0.8661914968304445
2020-09-01,3,1,Diatom-associated early-year state,SSS,31.49327,-0.7162093748489687
2020-09-01,3,1,Diatom-associated early-year state,SSH,0.3843365,-0.6024898679831131
2020-09-01,3,1,Diatom-associated early-year state,PAR,36.2772,-0.5005762571406254
2020-09-01,3,1,Diatom-associated early-year state,PDO,-1.04,-0.21730138688681258
2020-09-01,3,1,Diatom-associated early-year state,NINO_3.4,-0.66,0.22370668969061605
2020-09-01,3,1,Diatom-associated early-year state,WPI,-2.44,0.009699308880048354
2020-09-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.0434991943495784,-0.06723901739975546
2020-09-01,3,1,Diatom-associated early-year state,MHW_MaxInt,0.0528729139719411,-0.060363526406904365
2020-09-01,3,1,Diatom-associated early-year state,MHW_CumInt,0.3923364189803003,-0.13308164565818897
2020-10-01,3,1,Diatom-associated early-year state,SST,21.79563,-1.2319239638159636
2020-10-01,3,1,Diatom-associated early-year state,NO3,3.978261,-0.38007463694226523
2020-10-01,3,1,Diatom-associated early-year state,PO4,0.01563369,-0.15686449829323637
2020-10-01,3,1,Diatom-associated early-year state,SPCo2,35.9246,-0.2937169337260979
2020-10-01,3,1,Diatom-associated early-year state,MLD,24.8232,-0.7818777654326947
2020-10-01,3,1,Diatom-associated early-year state,SSS,31.94177,-0.701098374421802
2020-10-01,3,1,Diatom-associated early-year state,SSH,0.4132317,-0.4733132190214948
2020-10-01,3,1,Diatom-associated early-year state,PAR,30.26387,-0.4408782594556934
2020-10-01,3,1,Diatom-associated early-year state,PDO,-0.62,-0.029925393848273876
2020-10-01,3,1,Diatom-associated early-year state,NINO_3.4,-1.19,0.06657612811231646
2020-10-01,3,1,Diatom-associated early-year state,WPI,-1.18,-0.0483752471274314
2020-10-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.7744028094968854,0.012079588761151073
2020-10-01,3,1,Diatom-associated early-year state,MHW_MaxInt,1.0209420343227336,0.0086153909057942
2020-10-01,3,1,Diatom-associated early-year state,MHW_CumInt,12.603020979793198,0.18162082073989866
2020-11-01,2,1,Diatom-associated early-year state,SST,18.76778,-1.3515830126851374
2020-11-01,2,1,Diatom-associated early-year state,NO3,3.590241,-0.30564380072894626
2020-11-01,2,1,Diatom-associated early-year state,PO4,0.02220288,0.06598283782811769
2020-11-01,2,1,Diatom-associated early-year state,SPCo2,31.98554,0.02582750830492759
2020-11-01,2,1,Diatom-associated early-year state,MLD,28.52605,-0.2638295355716219
2020-11-01,2,1,Diatom-associated early-year state,SSS,32.07577,-0.5619628855563087
2020-11-01,2,1,Diatom-associated early-year state,SSH,0.3076442,-0.32765349383320963
2020-11-01,2,1,Diatom-associated early-year state,PAR,20.50158,0.470887834567279
2020-11-01,2,1,Diatom-associated early-year state,PDO,-1.59,-0.21884239618058313
2020-11-01,2,1,Diatom-associated early-year state,NINO_3.4,-1.01,0.7595702972353371
2020-11-01,2,1,Diatom-associated early-year state,WPI,0.72,0.08664769141767795
2020-11-01,2,1,Diatom-associated early-year state,MHW_MeanInt,0.1908941414366261,-0.01987970629170354
2020-11-01,2,1,Diatom-associated early-year state,MHW_MaxInt,0.2415478220284728,-0.03132030153281338
2020-11-01,2,1,Diatom-associated early-year state,MHW_CumInt,2.107421790467584,-0.11119719152290461
2020-12-01,1,1,Diatom-associated early-year state,SST,14.62928,1.3308390744056426
2020-12-01,1,1,Diatom-associated early-year state,NO3,2.917962,0.033007870471199255
2020-12-01,1,1,Diatom-associated early-year state,PO4,0.04018504,0.2708816467345068
2020-12-01,1,1,Diatom-associated early-year state,SPCo2,28.44594,0.16832250102184826
2020-12-01,1,1,Diatom-associated early-year state,MLD,36.09906,0.030042997655470263
2020-12-01,1,1,Diatom-associated early-year state,SSS,32.45898,0.6565894327402028
2020-12-01,1,1,Diatom-associated early-year state,SSH,0.285929,-0.133745403180252
2020-12-01,1,1,Diatom-associated early-year state,PAR,16.35313,0.5551407543406498
2020-12-01,1,1,Diatom-associated early-year state,PDO,-0.99,-0.026106744536795616
2020-12-01,1,1,Diatom-associated early-year state,NINO_3.4,-0.98,0.9890706092923014
2020-12-01,1,1,Diatom-associated early-year state,WPI,0.99,0.0997676083188134
2020-12-01,1,1,Diatom-associated early-year state,MHW_MeanInt,0.1658906944122733,-0.012027191876470757
2020-12-01,1,1,Diatom-associated early-year state,MHW_MaxInt,0.2414711780523054,-0.018660364069284476
2020-12-01,1,1,Diatom-associated early-year state,MHW_CumInt,6.1518022532866015,0.4980027180758845
2021-01-01,1,1,Diatom-associated early-year state,SST,10.80729,1.1616896557583387
2021-01-01,1,1,Diatom-associated early-year state,NO3,2.440934,0.20485635795449417
2021-01-01,1,1,Diatom-associated early-year state,PO4,0.05411195,0.26161432571482535
2021-01-01,1,1,Diatom-associated early-year state,SPCo2,26.34422,0.23123077142302118
2021-01-01,1,1,Diatom-associated early-year state,MLD,40.6021,0.20777362981949773
2021-01-01,1,1,Diatom-associated early-year state,SSS,32.62071,0.7227147935409508
2021-01-01,1,1,Diatom-associated early-year state,SSH,0.2332231,0.018113736468510805
2021-01-01,1,1,Diatom-associated early-year state,PAR,19.22805,0.556230017940746
2021-01-01,1,1,Diatom-associated early-year state,PDO,-0.61,0.1443917366913809
2021-01-01,1,1,Diatom-associated early-year state,NINO_3.4,-1.04,0.8089210330293738
2021-01-01,1,1,Diatom-associated early-year state,WPI,2.45,0.0709112233818767
2021-01-01,1,1,Diatom-associated early-year state,MHW_MeanInt,0.3507812874328232,0.07544887962845132
2021-01-01,1,1,Diatom-associated early-year state,MHW_MaxInt,0.4853081415556199,0.12746518069158677
2021-01-01,1,1,Diatom-associated early-year state,MHW_CumInt,10.82682901881152,0.4482815573496229
2021-02-01,1,1,Diatom-associated early-year state,SST,10.24799,1.2479970382156884
2021-02-01,1,1,Diatom-associated early-year state,NO3,2.294553,0.2760290073884975
2021-02-01,1,1,Diatom-associated early-year state,PO4,0.03708983,0.2227727283382536
2021-02-01,1,1,Diatom-associated early-year state,SPCo2,26.8354,0.20796791778180285
2021-02-01,1,1,Diatom-associated early-year state,MLD,32.32248,-0.008062148497173979
2021-02-01,1,1,Diatom-associated early-year state,SSS,32.63594,0.9009000362639605
2021-02-01,1,1,Diatom-associated early-year state,SSH,0.2342308,-0.09538212615027061
2021-02-01,1,1,Diatom-associated early-year state,PAR,25.95026,0.11091678270077336
2021-02-01,1,1,Diatom-associated early-year state,PDO,-1.1,0.02827820597372237
2021-02-01,1,1,Diatom-associated early-year state,NINO_3.4,-0.94,0.5903974493735593
2021-02-01,1,1,Diatom-associated early-year state,WPI,0.76,0.1233365045503662
2021-02-01,1,1,Diatom-associated early-year state,MHW_MeanInt,0.5379185642697876,0.10641908612291485
2021-02-01,1,1,Diatom-associated early-year state,MHW_MaxInt,0.7337442323637492,0.09608309683615046
2021-02-01,1,1,Diatom-associated early-year state,MHW_CumInt,14.603808588498657,0.31591774818933144
2021-03-01,1,1,Diatom-associated early-year state,SST,11.16464,1.214218119719965
2021-03-01,1,1,Diatom-associated early-year state,NO3,2.216884,0.2750972188555669
2021-03-01,1,1,Diatom-associated early-year state,PO4,0.02164487,0.20638035252146456
2021-03-01,1,1,Diatom-associated early-year state,SPCo2,29.11419,0.2944061270192467
2021-03-01,1,1,Diatom-associated early-year state,MLD,19.04887,-0.2567048461067647
2021-03-01,1,1,Diatom-associated early-year state,SSS,32.64798,1.0741718033678274
2021-03-01,1,1,Diatom-associated early-year state,SSH,0.2088337,0.38131599400402055
2021-03-01,1,1,Diatom-associated early-year state,PAR,32.28797,-0.08091710445570931
2021-03-01,1,1,Diatom-associated early-year state,PDO,-1.68,-0.25194587353241304
2021-03-01,1,1,Diatom-associated early-year state,NINO_3.4,-0.72,0.3602927055323898
2021-03-01,1,1,Diatom-associated early-year state,WPI,2.05,0.07266623647382602
2021-03-01,1,1,Diatom-associated early-year state,MHW_MeanInt,0.5441863452316908,0.08387445064106903
2021-03-01,1,1,Diatom-associated early-year state,MHW_MaxInt,0.6683248730109358,0.058842552199662196
2021-03-01,1,1,Diatom-associated early-year state,MHW_CumInt,5.593746996306826,0.15870213498454125
2021-04-01,3,1,Diatom-associated early-year state,SST,13.15914,0.9654328675098462
2021-04-01,3,1,Diatom-associated early-year state,NO3,2.576523,-0.032974154097920254
2021-04-01,3,1,Diatom-associated early-year state,PO4,0.01114767,-0.9616535409885121
2021-04-01,3,1,Diatom-associated early-year state,SPCo2,32.87018,-0.2605727361432055
2021-04-01,3,1,Diatom-associated early-year state,MLD,13.97375,-0.6212541771592826
2021-04-01,3,1,Diatom-associated early-year state,SSS,32.47428,0.45829233864860947
2021-04-01,3,1,Diatom-associated early-year state,SSH,0.2477978,-0.2511002330269045
2021-04-01,3,1,Diatom-associated early-year state,PAR,40.59227,-0.3991630454591278
2021-04-01,3,1,Diatom-associated early-year state,PDO,-1.85,-0.4540242331681545
2021-04-01,3,1,Diatom-associated early-year state,NINO_3.4,-0.55,-0.4130746817086145
2021-04-01,3,1,Diatom-associated early-year state,WPI,-0.12,-0.08361117997632941
2021-04-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.4786379679358469,-0.02702997156336297
2021-04-01,3,1,Diatom-associated early-year state,MHW_MaxInt,0.6216029002586254,-0.03647366856695246
2021-04-01,3,1,Diatom-associated early-year state,MHW_CumInt,5.99516368209282,-0.2516343107495231
2021-05-01,3,1,Diatom-associated early-year state,SST,16.5973,-0.5629826396526996
2021-05-01,3,1,Diatom-associated early-year state,NO3,3.536114,-0.15044598775692425
2021-05-01,3,1,Diatom-associated early-year state,PO4,0.007842562,-0.5745587363146312
2021-05-01,3,1,Diatom-associated early-year state,SPCo2,38.02328,-0.3302557078482741
2021-05-01,3,1,Diatom-associated early-year state,MLD,11.01019,0.031647794184870646
2021-05-01,3,1,Diatom-associated early-year state,SSS,32.11223,-0.3750425586513468
2021-05-01,3,1,Diatom-associated early-year state,SSH,0.2245314,-0.044632158924968655
2021-05-01,3,1,Diatom-associated early-year state,PAR,43.67931,-0.144792069772559
2021-05-01,3,1,Diatom-associated early-year state,PDO,-2.01,-0.3308345786762056
2021-05-01,3,1,Diatom-associated early-year state,NINO_3.4,-0.41,-0.22290031481247383
2021-05-01,3,1,Diatom-associated early-year state,WPI,0.18,-0.10130539232459346
2021-05-01,3,1,Diatom-associated early-year state,MHW_MeanInt,1.0572061697617838,-0.03337708335534893
2021-05-01,3,1,Diatom-associated early-year state,MHW_MaxInt,1.380299232330639,-0.13335121011381612
2021-05-01,3,1,Diatom-associated early-year state,MHW_CumInt,14.173381931958993,-0.2607038122922156
2021-06-01,2,1,Diatom-associated early-year state,SST,21.35476,-0.5492950090050785
2021-06-01,2,1,Diatom-associated early-year state,NO3,4.550197,-0.15226346579339656
2021-06-01,2,1,Diatom-associated early-year state,PO4,0.01067023,-0.13423119965120053
2021-06-01,2,1,Diatom-associated early-year state,SPCo2,43.4409,-0.13006419877292502
2021-06-01,2,1,Diatom-associated early-year state,MLD,10.45174,0.6344048655824014
2021-06-01,2,1,Diatom-associated early-year state,SSS,31.64684,-0.39715447307443635
2021-06-01,2,1,Diatom-associated early-year state,SSH,0.3273057,-0.27740712087685293
